BT;24.09.2017;Wahlkreis;175;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;DM;15;1;;;;;;;
BT;24.09.2017;Wahlkreis;175;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;DM;15;2;222;0,163204;;;;;
BT;24.09.2017;Wahlkreis;175;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;ÖDP;16;1;;;;;;;
BT;24.09.2017;Wahlkreis;175;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;ÖDP;16;2;249;0,183053;;;;;
BT;24.09.2017;Wahlkreis;175;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;Tierschutzpartei;17;1;;;;;;;
BT;24.09.2017;Wahlkreis;175;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;Tierschutzpartei;17;2;1668;1,226236;;;;;
BT;24.09.2017;Wahlkreis;175;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;V-Partei³;18;1;;;;;;;
BT;24.09.2017;Wahlkreis;175;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;V-Partei³;18;2;209;0,153647;;;;;
BT;24.09.2017;Wahlkreis;175;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;SGP;19;1;;;;;;;
BT;24.09.2017;Wahlkreis;175;Main-Kinzig – Wetterau II – Schotten;LAND;06;Partei;SGP;19;2;;;74;0,058261;;-0,058261;
BT;24.09.2017;Wahlkreis;175;Main-Kinzig – Wetterau II – Schotten;LAND;06;System-Gruppe;Übrige;1000;1;;;0;0;;0;
BT;24.09.2017;Wahlkreis;175;Main-Kinzig – Wetterau II – Schotten;LAND;06;System-Gruppe;Übrige;1000;2;;;674;0,53065;;-0,53065;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;System-Gruppe;Wahlberechtigte;-4;;181516;;182026;;-0,28018;;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;System-Gruppe;Wähler;-3;;146315;80,607219;139886;76,849461;4,595885;3,757758;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;System-Gruppe;Ungültige;-2;1;2055;1,404504;2911;2,08098;-29,405703;-0,676476;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;System-Gruppe;Ungültige;-2;2;1706;1,165978;3003;2,146748;-43,190143;-0,980771;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;System-Gruppe;Gültige;-1;1;144260;98,595496;136975;97,91902;5,318489;0,676476;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;System-Gruppe;Gültige;-1;2;144609;98,834022;136883;97,853252;5,644236;0,980771;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;CDU;1;1;57579;39,913351;66785;48,757072;-13,784532;-8,843722;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;CDU;1;2;48436;33,494457;58822;42,972466;-17,656659;-9,478008;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;SPD;2;1;33201;23,014696;38435;28,059865;-13,617796;-5,045169;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;SPD;2;2;28947;20,017426;33846;24,726226;-14,474384;-4,7088;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;GRÜNE;3;1;12884;8,931097;10064;7,347326;28,020668;1,58377;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;GRÜNE;3;2;14074;9,732451;12690;9,270691;10,906225;0,46176;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;DIE LINKE;4;1;8556;5,930958;5482;4,00219;56,074425;1,928768;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;DIE LINKE;4;2;9562;6,612313;6358;4,644843;50,393205;1,967471;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;AfD;5;1;15075;10,449882;7748;5,656507;94,56634;4,793375;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;AfD;5;2;16132;11,155599;9447;6,901514;70,763205;4,254084;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;FDP;6;1;14954;10,366006;4866;3,552473;207,316071;6,813533;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;FDP;6;2;21713;15,014971;10334;7,549513;110,112251;7,465458;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;PIRATEN;7;1;;;2194;1,601752;;-1,601752;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;PIRATEN;7;2;476;0,329163;2266;1,655428;-78,993822;-1,326265;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;NPD;8;1;;;934;0,681876;;-0,681876;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;NPD;8;2;388;0,26831;1024;0,748084;-62,109375;-0,479774;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;FREIE WÄHLER;9;1;2011;1,394011;;;;;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;FREIE WÄHLER;9;2;1090;0,753757;876;0,639963;24,429224;0,113794;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;Die PARTEI;10;1;;;;;;;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;Die PARTEI;10;2;1079;0,74615;510;0,372581;111,568627;0,373569;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;BüSo;11;1;;;;;;;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;BüSo;11;2;26;0,01798;51;0,037258;-49,019608;-0,019279;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;MLPD;12;1;;;;;;;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;MLPD;12;2;31;0,021437;18;0,01315;72,222222;0,008287;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;BGE;13;1;;;;;;;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;BGE;13;2;238;0,164582;;;;;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;DKP;14;1;;;;;;;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;DKP;14;2;24;0,016596;;;;;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;DM;15;1;;;;;;;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;DM;15;2;202;0,139687;;;;;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;ÖDP;16;1;;;;;;;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;ÖDP;16;2;218;0,150751;;;;;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;Tierschutzpartei;17;1;;;;;;;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;Tierschutzpartei;17;2;1751;1,210851;;;;;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;V-Partei³;18;1;;;;;;;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;V-Partei³;18;2;222;0,153517;;;;;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;SGP;19;1;;;;;;;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;Partei;SGP;19;2;;;38;0,027761;;-0,027761;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;System-Gruppe;Übrige;1000;1;;;467;0,340938;;-0,340938;
BT;24.09.2017;Wahlkreis;176;Hochtaunus;LAND;06;System-Gruppe;Übrige;1000;2;;;603;0,440522;;-0,440522;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;System-Gruppe;Wahlberechtigte;-4;;176435;;175085;;0,771054;;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;System-Gruppe;Wähler;-3;;138853;78,699238;131480;75,094954;5,607697;3,604284;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;System-Gruppe;Ungültige;-2;1;1932;1,3914;3710;2,821722;-47,924528;-1,430322;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;System-Gruppe;Ungültige;-2;2;1633;1,176064;3331;2,533465;-50,975683;-1,357401;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;System-Gruppe;Gültige;-1;1;136921;98,6086;127770;97,178278;7,162088;1,430322;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;System-Gruppe;Gültige;-1;2;137220;98,823936;128149;97,466535;7,078479;1,357401;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;CDU;1;1;49891;36,4378;60118;47,051734;-17,011544;-10,613934;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;CDU;1;2;43951;32,029588;52419;40,904728;-16,154448;-8,875141;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;SPD;2;1;39773;29,048137;40805;31,936292;-2,529102;-2,888155;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;SPD;2;2;31152;22,70223;34937;27,262796;-10,833787;-4,560566;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;GRÜNE;3;1;11368;8,302598;9497;7,432887;19,700958;0,869711;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;GRÜNE;3;2;13002;9,475295;11991;9,357077;8,431323;0,118219;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;DIE LINKE;4;1;6719;4,907209;6174;4,83212;8,82734;0,075089;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;DIE LINKE;4;2;9249;6,740271;6615;5,16196;39,818594;1,578311;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;AfD;5;1;14987;10,945728;;;;;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;AfD;5;2;15895;11,583588;7608;5,936839;108,924816;5,646749;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;FDP;6;1;11047;8,068156;3527;2,760429;213,212362;5,307727;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;FDP;6;2;17462;12,72555;7586;5,919672;130,187187;6,805879;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;PIRATEN;7;1;;;2863;2,240745;;-2,240745;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;PIRATEN;7;2;544;0,396444;2535;1,978166;-78,540434;-1,581722;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;NPD;8;1;719;0,52512;2364;1,8502;-69,585448;-1,325079;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;NPD;8;2;811;0,591022;1860;1,451435;-56,397849;-0,860414;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;FREIE WÄHLER;9;1;2417;1,765251;2422;1,895594;-0,206441;-0,130342;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;FREIE WÄHLER;9;2;1299;0,946655;1440;1,123692;-9,791667;-0,177037;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;Die PARTEI;10;1;;;;;;;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;Die PARTEI;10;2;1199;0,873779;604;0,471326;98,509934;0,402453;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;BüSo;11;1;;;;;;;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;BüSo;11;2;27;0,019676;110;0,085838;-75,454545;-0,066161;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;MLPD;12;1;;;;;;;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;MLPD;12;2;24;0,01749;23;0,017948;4,347826;-0,000458;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;BGE;13;1;;;;;;;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;BGE;13;2;233;0,1698;;;;;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;DKP;14;1;;;;;;;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;DKP;14;2;23;0,016761;;;;;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;DM;15;1;;;;;;;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;DM;15;2;249;0,18146;;;;;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;ÖDP;16;1;;;;;;;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;ÖDP;16;2;229;0,166885;;;;;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;Tierschutzpartei;17;1;;;;;;;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;Tierschutzpartei;17;2;1632;1,189331;;;;;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;V-Partei³;18;1;;;;;;;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;V-Partei³;18;2;239;0,174173;;;;;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;SGP;19;1;;;;;;;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;Partei;SGP;19;2;;;57;0,044479;;-0,044479;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;System-Gruppe;Übrige;1000;1;;;0;0;;0;
BT;24.09.2017;Wahlkreis;177;Wetterau I;LAND;06;System-Gruppe;Übrige;1000;2;;;364;0,284044;;-0,284044;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;System-Gruppe;Wahlberechtigte;-4;;220342;;220668;;-0,147733;;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;System-Gruppe;Wähler;-3;;173627;78,798867;165788;75,13006;4,728328;3,668808;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;System-Gruppe;Ungültige;-2;1;2289;1,318343;3756;2,265544;-39,057508;-0,947201;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;System-Gruppe;Ungültige;-2;2;2002;1,153046;3864;2,330687;-48,188406;-1,177641;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;System-Gruppe;Gültige;-1;1;171338;98,681657;162032;97,734456;5,74331;0,947201;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;System-Gruppe;Gültige;-1;2;171625;98,846954;161924;97,669313;5,991082;1,177641;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;CDU;1;1;71555;41,762481;84489;52,143404;-15,308502;-10,380923;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;CDU;1;2;59346;34,578878;73599;45,452805;-19,365752;-10,873927;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;SPD;2;1;43427;25,345808;47152;29,100425;-7,899983;-3,754617;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;SPD;2;2;35604;20,745229;40718;25,146365;-12,559556;-4,401136;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;GRÜNE;3;1;12020;7,015373;9119;5,627901;31,812699;1,387472;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;GRÜNE;3;2;15273;8,899053;13955;8,618241;9,444643;0,280813;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;DIE LINKE;4;1;9394;5,48273;6300;3,888121;49,111111;1,594609;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;DIE LINKE;4;2;11069;6,449527;7290;4,502112;51,838134;1,947414;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;AfD;5;1;17439;10,178127;6913;4,266441;152,263851;5,911686;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;AfD;5;2;20399;11,885798;9469;5,847805;115,429296;6,037992;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;FDP;6;1;13053;7,618275;3726;2,299546;250,322061;5,318729;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;FDP;6;2;22650;13,197378;10139;6,26158;123,394812;6,935798;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;PIRATEN;7;1;;;2869;1,770638;;-1,770638;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;PIRATEN;7;2;556;0,323962;2884;1,781082;-80,721221;-1,45712;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;NPD;8;1;;;1464;0,903525;;-0,903525;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;NPD;8;2;443;0,258121;1476;0,911539;-69,98645;-0,653418;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;FREIE WÄHLER;9;1;4450;2,597206;;;;;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;FREIE WÄHLER;9;2;1794;1,045302;1126;0,695388;59,325044;0,349914;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;Die PARTEI;10;1;;;;;;;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;Die PARTEI;10;2;1447;0,843117;611;0,377338;136,824877;0,46578;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;BüSo;11;1;;;;;;;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;BüSo;11;2;30;0,01748;57;0,035202;-47,368421;-0,017722;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;MLPD;12;1;;;;;;;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;MLPD;12;2;40;0,023307;42;0,025938;-4,761905;-0,002631;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;BGE;13;1;;;;;;;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;BGE;13;2;318;0,185288;;;;;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;DKP;14;1;;;;;;;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;DKP;14;2;32;0,018645;;;;;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;DM;15;1;;;;;;;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;DM;15;2;265;0,154406;;;;;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;ÖDP;16;1;;;;;;;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;ÖDP;16;2;238;0,138674;;;;;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;Tierschutzpartei;17;1;;;;;;;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;Tierschutzpartei;17;2;1827;1,06453;;;;;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;V-Partei³;18;1;;;;;;;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;V-Partei³;18;2;294;0,171304;;;;;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;SGP;19;1;;;;;;;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;Partei;SGP;19;2;;;67;0,041377;;-0,041377;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;System-Gruppe;Übrige;1000;1;;;0;0;;0;
BT;24.09.2017;Wahlkreis;178;Rheingau-Taunus – Limburg;LAND;06;System-Gruppe;Übrige;1000;2;;;491;0,303229;;-0,303229;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;System-Gruppe;Wahlberechtigte;-4;;189372;;189698;;-0,171852;;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;System-Gruppe;Wähler;-3;;139775;73,80975;132335;69,760883;5,622095;4,048867;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;System-Gruppe;Ungültige;-2;1;1810;1,294938;2705;2,044055;-33,086876;-0,749117;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;System-Gruppe;Ungültige;-2;2;1546;1,106063;2652;2,004005;-41,704374;-0,897942;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;System-Gruppe;Gültige;-1;1;137965;98,705062;129630;97,955945;6,429839;0,749117;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;System-Gruppe;Gültige;-1;2;138229;98,893937;129683;97,995995;6,589915;0,897942;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;CDU;1;1;47309;34,290581;56466;43,559361;-16,216838;-9,26878;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;CDU;1;2;40022;28,953403;50187;38,699752;-20,254249;-9,746349;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;SPD;2;1;39396;28,555068;45311;34,9541;-13,054225;-6,399032;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;SPD;2;2;29247;21,158368;36041;27,791615;-18,850753;-6,633247;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;GRÜNE;3;1;12321;8,930526;9784;7,547636;25,93009;1,38289;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;GRÜNE;3;2;16286;11,781898;15133;11,669224;7,619111;0,112674;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;DIE LINKE;4;1;10558;7,652666;6097;4,703387;73,167131;2,949279;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;DIE LINKE;4;2;13160;9,520433;7668;5,91288;71,622327;3,607554;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;AfD;5;1;14417;10,449752;5176;3,992903;178,535549;6,456849;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;AfD;5;2;15496;11,210383;6550;5,050778;136,580153;6,159605;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;FDP;6;1;9693;7,025695;3296;2,542621;194,083738;4,483074;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;FDP;6;2;18400;13,311244;8801;6,786549;109,067151;6,524696;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;PIRATEN;7;1;841;0,609575;2224;1,715652;-62,185252;-1,106077;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;PIRATEN;7;2;578;0,418147;2531;1,951682;-77,163177;-1,533535;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;NPD;8;1;;;941;0,725912;;-0,725912;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;NPD;8;2;222;0,160603;865;0,667011;-74,33526;-0,506408;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;FREIE WÄHLER;9;1;1467;1,063313;;;;;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;FREIE WÄHLER;9;2;943;0,682201;665;0,512789;41,804511;0,169412;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;Die PARTEI;10;1;1963;1,422825;;;;;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;Die PARTEI;10;2;1360;0,983875;525;0,404833;159,047619;0,579041;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;BüSo;11;1;;;335;0,258428;;-0,258428;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;BüSo;11;2;54;0,039066;151;0,116438;-64,238411;-0,077372;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;MLPD;12;1;;;;;;;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;MLPD;12;2;75;0,054258;52;0,040098;44,230769;0,01416;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;BGE;13;1;;;;;;;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;BGE;13;2;341;0,246692;;;;;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;DKP;14;1;;;;;;;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;DKP;14;2;26;0,018809;;;;;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;DM;15;1;;;;;;;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;DM;15;2;273;0,197498;;;;;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;ÖDP;16;1;;;;;;;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;ÖDP;16;2;297;0,214861;;;;;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;Tierschutzpartei;17;1;;;;;;;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;Tierschutzpartei;17;2;1196;0,865231;;;;;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;V-Partei³;18;1;;;;;;;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;V-Partei³;18;2;253;0,18303;;;;;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;SGP;19;1;;;;;;;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;Partei;SGP;19;2;;;38;0,029302;;-0,029302;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;System-Gruppe;Übrige;1000;1;;;0;0;;0;
BT;24.09.2017;Wahlkreis;179;Wiesbaden;LAND;06;System-Gruppe;Übrige;1000;2;;;476;0,367049;;-0,367049;
BT;24.09.2017;Wahlkreis;180;Hanau;LAND;06;System-Gruppe;Wahlberechtigte;-4;;177469;;177413;;0,031565;;
BT;24.09.2017;Wahlkreis;180;Hanau;LAND;06;System-Gruppe;Wähler;-3;;134190;75,613206;128280;72,305863;4,607109;3,307343;
BT;24.09.2017;Wahlkreis;180;Hanau;LAND;06;System-Gruppe;Ungültige;-2;1;2131;1,588047;4179;3,257717;-49,006939;-1,669671;
